EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE,TERMINATION_DATE,DEPARTMENT_ID
E001585,Le Thuy Thanh,1989-07-23,Nu,8000000,2015-03-01,2022-09-17,D115
E001586,Vu Ngoc Anh,1984-07-13,Nam,8000000,2015-06-25,2019-03-20,D115
E001587,Vu Thu Anh,1992-06-11,Nam,8000000,2017-11-27,,D115
E001588,Tran Ngoc Linh,1989-05-05,Nu,17000000,2018-02-26,2022-08-04,D116
E001589,Bui Ngoc Thanh,1972-05-06,Nam,17000000,2018-10-13,,D116
E001590,Bui Ngoc Duc,1991-12-18,Nam,17000000,2018-01-12,2023-04-03,D116
E001591,Tran Hai Van,1973-11-23,Nam,17000000,2021-09-13,,D116
E001592,Vu Hoai Anh,1974-12-18,Nu,17000000,2022-10-16,2023-09-09,D116
E001593,Dang Hoai Duc,1995-07-03,Nu,17000000,2022-04-27,2023-02-14,D116
E001594,Pham Huu Linh,1984-08-19,Nam,17000000,2019-12-03,2022-04-22,D116
E001595,Tran Thuy Quang,1974-01-14,Nu,17000000,2020-09-26,,D116
E001596,Nguyen Hai Linh,1990-06-08,Nam,17000000,2017-06-27,,D116
E001597,Bui Ngoc Quang,1989-04-05,Nam,17000000,2020-12-11,2020-12-12,D116
E001598,Le Huu Duc,1981-06-28,Nam,17000000,2017-11-28,2020-06-03,D116
E001599,Nguyen Hoai Anh,1980-02-20,Nam,17000000,2018-08-01,2022-07-04,D116
E001600,Bui Huu Anh,1991-07-18,Nu,17000000,2016-02-06,,D116
E001601,Pham Ngoc Linh,1996-10-05,Nu,17000000,2019-10-17,,D116
E001602,Bui Ngoc Linh,1996-12-06,Nam,17000000,2021-08-24,2021-08-25,D116
E001603,Hoang Ngoc Thanh,1975-10-03,Nam,17000000,2015-01-12,2016-01-15,D116
E001604,Tran Dinh Quang,1988-10-04,Nam,17000000,2015-09-03,,D116
E001605,Bui Thu Van,1970-06-14,Nu,11000000,2020-11-16,2020-11-17,D117
E001606,Le Ngoc Anh,1976-05-10,Nam,11000000,2015-10-10,2022-03-26,D117
E001607,Nguyen Khoa Thanh,1998-03-01,Nu,11000000,2022-04-13,2023-07-13,D117
E001608,Bui Dinh Van,1994-03-07,Nu,11000000,2019-03-12,,D117
E001609,Le Thuy Quang,1999-12-08,Nu,11000000,2019-11-01,,D117
E001610,Le Dinh Van,1999-03-17,Nu,11000000,2022-09-28,,D117
E001611,Pham Dinh Thanh,1981-01-10,Nu,11000000,2017-11-06,2020-04-18,D117
E001612,Hoang Hai Van,1998-12-11,Nam,11000000,2015-09-04,2022-06-13,D117
E001613,Tran Dinh Thanh,1996-04-15,Nu,11000000,2017-02-11,2021-11-11,D117
E001614,Dang Ngoc Van,1980-11-28,Nu,11000000,2022-11-13,2022-12-26,D117
E001615,Vu Huu Thanh,1977-11-03,Nam,11000000,2017-09-19,,D117
E001616,Tran Thuy Minh,1997-12-25,Nam,7000000,2017-08-07,,D118
E001617,Tran Huu Linh,1981-02-20,Nam,7000000,2017-06-03,,D118
E001618,Vu Thuy Van,1974-08-05,Nam,7000000,2017-02-20,,D118
E001619,Nguyen Huu Quang,1983-11-03,Nu,7000000,2022-02-02,2022-07-05,D118
E001620,Dang Ngoc Quang,1978-01-14,Nu,7000000,2018-04-21,2020-09-07,D118
E001621,Bui Thuy Thi,2000-12-18,Nu,7000000,2015-07-13,2018-09-05,D118
E001622,Le Ngoc Linh,1998-03-04,Nu,7000000,2016-04-01,,D118
E001623,Hoang Thuy Anh,1971-06-28,Nam,7000000,2017-05-15,,D118
E001624,Nguyen Khoa Minh,1997-07-15,Nu,7000000,2016-09-14,2023-06-13,D118
E001625,Pham Hoai Quang,1989-04-19,Nam,7000000,2017-10-25,2018-12-27,D118
E001626,Nguyen Thuy Duc,1971-08-17,Nu,7000000,2015-05-27,,D118
E001627,Nguyen Thu Thanh,1985-01-28,Nu,7000000,2021-01-03,2021-04-01,D118
E001628,Bui Thu Quang,1985-10-10,Nam,7000000,2015-02-17,2016-04-28,D118
E001629,Pham Hai Quang,1978-10-10,Nu,7000000,2017-04-13,,D118
E001630,Nguyen Dinh Thi,1977-02-20,Nu,9000000,2020-10-17,,D119
E001631,Tran Hai Quang,1997-06-05,Nam,9000000,2016-07-17,,D119
E001632,Hoang Thu Thi,1997-05-16,Nam,9000000,2017-03-01,,D119
E001633,Le Thu Duc,1985-05-18,Nam,9000000,2017-01-01,2018-05-23,D119
E001634,Dang Thu Anh,1982-12-25,Nam,9000000,2019-02-19,,D119
E001635,Le Khoa Thanh,1995-07-23,Nu,9000000,2017-10-13,2021-12-21,D119
E001636,Bui Hoai Thanh,1981-01-03,Nam,9000000,2018-12-27,,D119
E001637,Tran Hai Van,1990-06-10,Nu,9000000,2018-03-05,2018-07-02,D119
E001638,Vu Hoai Linh,1977-01-24,Nam,9000000,2019-09-22,2023-01-04,D119
E001639,Tran Hoai Anh,1994-07-08,Nu,9000000,2017-12-13,2023-10-07,D119
E001640,Vu Thu Van,1978-06-13,Nam,9000000,2020-07-22,,D119
E001641,Dang Ngoc Duc,1995-09-24,Nam,9000000,2015-09-12,2016-05-05,D119
E001642,Hoang Khoa Van,1987-08-13,Nu,9000000,2015-04-01,,D119
E001643,Pham Hai Thi,1970-10-06,Nam,10000000,2015-09-27,,D120
E001644,Le Ngoc Van,1980-02-23,Nam,10000000,2020-12-11,,D120
E001645,Bui Dinh Linh,1999-03-28,Nu,10000000,2020-02-02,,D120
E001646,Hoang Dinh Quang,1982-03-24,Nam,10000000,2016-07-19,2022-05-02,D120
E001647,Vu Khoa Minh,1976-12-15,Nu,10000000,2015-01-03,2023-01-11,D120
E001648,Vu Hai Duc,1974-04-04,Nu,10000000,2018-10-19,,D120
E001649,Hoang Dinh Minh,1983-10-20,Nu,10000000,2017-02-14,2018-08-25,D120
E001650,Vu Ngoc Quang,1974-11-01,Nu,10000000,2017-06-24,,D120
E001651,Dang Thuy Anh,1982-04-21,Nam,10000000,2020-01-13,2023-02-14,D120
E001652,Bui Hai Anh,1975-06-05,Nu,10000000,2019-09-22,2023-04-12,D120
E001653,Le Dinh Quang,1999-04-18,Nam,10000000,2018-01-23,,D120
E001654,Hoang Hai Quang,1976-11-18,Nu,10000000,2018-02-13,,D120
