EMPLOYEE_ID,FULL_NAME,DATE_OF_BIRTH,GENDER,SALARY,START_DATE_WORK,TERMINATION_DATE,DEPARTMENT_ID
E002479,Thành Dương,2005-12-06,Nữ,30125312,2027-02-07,2053-11-23,D082
E002480,Cô An Bùi,1986-11-14,Nam,12420804,2019-05-04,,D005
E002481,Quý cô Kim Đặng,2000-01-13,Nam,16211196,2027-05-24,2039-10-30,D015
E002482,An Mai,1989-04-19,Nữ,26643843,2020-06-27,,D020
E002483,Duyên Nguyễn,1981-07-16,Nam,34314346,2023-08-04,,D053
E002484,Trọng Trần,2001-08-07,Nữ,14268244,2035-09-18,,D089
E002485,Ánh Mai,1984-10-05,Nam,24720632,2033-01-12,,D058
E002486,Quý cô Bảo Dương,2004-03-10,Nam,24720632,2027-05-11,,D058
E002487,Trọng Đặng,1986-01-24,Nữ,34969054,2027-06-08,,D050
E002488,Cô Mai Bùi,1992-11-24,Nam,40000000,2033-08-30,2039-10-19,D091
E002489,Ngọc Đặng,2004-06-15,Nam,28387010,2044-08-11,2058-02-24,D025
E002490,Minh Mai Bảo Vũ,1993-08-16,Nam,40000000,2025-01-22,,D042
E002491,Chị Nhật Phạm,1995-05-21,Nữ,40000000,2025-04-03,,D077
E002492,Quý ông Tú Vũ,2000-03-22,Nam,37082399,2048-04-14,,D099
E002493,Bà Kim Trần,1993-07-10,Nữ,32770388,2039-08-21,2053-02-08,D061
E002494,Chị Ánh Mai,2006-05-24,Nữ,27247584,2038-07-11,,D080
E002495,Quý cô Thành Trần,1979-03-09,Nam,38780953,2004-03-15,,D096
E002496,Phúc Dương,1988-04-15,Nữ,19497965,2013-11-21,2039-08-19,D048
E002497,Cô Nhật Bùi,1988-06-22,Nam,26288777,2016-12-10,,D051
E002498,Quang Quang Trần,1986-03-15,Nam,25681902,2030-08-16,2043-04-26,D039
E002499,Bà Hương Dương,2006-07-24,Nữ,16128169,2051-12-26,,D044
E002500,Linh Phạm,1983-02-01,Nam,25383404,2023-12-28,,D002
E002501,An Nguyễn,1991-02-03,Nam,27247584,2009-02-15,,D080
E002502,Ông Châu Hoàng,1996-06-06,Nữ,37082399,2043-05-02,,D099
E002503,Bác Bảo Mai,2001-08-05,Nữ,40000000,2046-09-24,,D084
E002504,Nhật Hải Nguyễn,1979-08-02,Nam,17187826,2010-07-02,,D029
E002505,Phúc Mai Bảo Trần,2000-12-26,Nữ,40000000,2040-10-03,,D028
E002506,Hưng Hoàng,1987-12-05,Nam,20950077,2031-12-21,,D022
E002507,Nhật Phạm,1991-11-13,Nam,14268244,2028-03-30,,D089
E002508,Ông Thành Hoàng,2004-07-27,Nam,20267754,2043-10-02,,D013
E002509,Phương Đức Mai,1982-03-23,Nam,36610231,2011-08-17,,D055
E002510,Lâm Nguyễn,1996-07-01,Nữ,40000000,2041-09-07,,D042
E002511,Nam Mai Đặng,2004-01-26,Nữ,32559595,2047-11-29,2063-07-29,D016
E002512,Minh Trí Mai,1987-09-20,Nữ,11416012,2030-09-22,,D041
E002513,Quý cô Kim Vũ,1991-05-09,Nữ,14552387,2033-09-22,,D059
E002514,Hải Mai Bảo Nguyễn,1983-03-26,Nữ,13850282,2014-02-15,,D067
E002515,Châu Lê,1995-08-09,Nữ,36610231,2013-10-17,,D055
E002516,Nhật Vũ,1991-07-26,Nam,34314346,2010-06-27,,D053
E002517,Cô Nhật Mai,2003-07-21,Nam,25432136,2048-10-05,,D004
E002518,Bà Chi Dương,1985-04-10,Nam,34587418,2032-01-27,2052-04-23,D010
E002519,Thành Trần,1984-04-04,Nam,21560943,2005-12-07,,D086
E002520,Quý cô Bảo Nguyễn,1998-12-11,Nữ,27247584,2029-04-20,,D080
E002521,Bà Mai Hoàng,1991-08-09,Nữ,32813640,2040-08-19,,D057
E002522,Anh Anh Nguyễn,1993-09-24,Nữ,31817866,2028-07-13,,D003
E002523,Nhật Hoàng,1995-10-16,Nam,40000000,2020-05-07,,D056
E002524,Anh Nhiên Bùi,1991-11-18,Nữ,40000000,2027-09-22,,D091
E002525,Quang Văn Trần,1983-10-20,Nam,15210143,2030-01-06,,D047
E002526,Cô An Lê,1998-11-22,Nam,38590951,2048-06-17,2067-12-08,D023
E002527,Bà Kim Lê,1981-11-25,Nữ,24631859,2023-05-29,2032-12-30,D008
E002528,Cô Vân Dương,1996-12-13,Nữ,27488130,2041-12-22,2061-08-01,D031
E002529,Bà Vi Bùi,1996-04-29,Nam,40000000,2024-10-14,,D007
E002530,Bà Lâm Hoàng,1997-12-04,Nam,40000000,2027-06-07,,D028
E002531,Dũng Đặng,2006-05-22,Nam,16128169,2054-06-13,,D044
E002532,Châu Nguyễn,1989-08-22,Nam,10879417,2025-11-22,,D078
E002533,Nhật Vũ,1998-12-05,Nữ,19422604,2020-04-07,,D064
E002534,Nhật Nguyễn,2002-03-07,Nữ,40000000,2047-11-20,,D084
E002535,Dũng Hải Trần,1999-11-11,Nữ,33628164,2025-09-04,2029-06-24,D073
E002536,An Hữu Vũ,2005-09-06,Nam,31183332,2024-07-16,,D075
E002537,Dương Mai,1990-12-03,Nữ,34314346,2021-06-07,,D053
E002538,Kim Mai,1980-12-31,Nữ,34587418,2021-03-10,2030-05-09,D010
E002539,Cô Hải Lê,2001-09-05,Nữ,40000000,2033-12-03,,D063
E002540,Lâm Phú Dương,1982-05-29,Nam,26910628,2011-11-27,,D085
E002541,Mai Bùi,1985-03-12,Nữ,17187826,2020-07-15,,D029
E002542,Châu Trần,2004-11-26,Nam,35648224,2046-10-20,,D090
E002543,Phương Trần,1999-12-25,Nữ,26064367,2041-04-03,,D040
E002544,Huy Đức Lê,2005-10-02,Nữ,14207841,2051-10-03,,D083
E002545,Bác Quang Bùi,1981-08-24,Nữ,23060627,2021-11-17,,D074
E002546,Chị Mai Nguyễn,1998-03-08,Nữ,32559595,2026-01-16,,D016
E002547,Hải Hải Nguyễn,1996-11-21,Nữ,40000000,2041-08-30,,D007
E002548,Chị Kim Mai,2001-04-30,Nam,40000000,2037-10-01,,D070
E002549,Vũ Bảo Hoàng,1983-10-08,Nữ,10879417,2021-10-31,,D078
E002550,Ánh Hoàng,2006-01-31,Nữ,24545233,2031-09-21,,D100
E002551,Bà Yến Lê,1983-02-24,Nữ,40000000,2015-05-17,2017-12-25,D035
E002552,Vi Đặng,2000-10-06,Nam,16522869,2050-03-25,,D036
E002553,Linh Bùi,1984-07-27,Nam,31307318,2030-01-02,2036-06-26,D009
E002554,Bảo Vũ,1988-01-18,Nam,18533053,2010-06-27,,D104
E002555,Quý cô Bảo Hoàng,1992-03-24,Nam,27723417,2039-01-02,,D001
E002556,Khoa Mai Bảo Dương,1986-06-28,Nam,37843241,2015-03-19,,D094
E002557,Thảo Mai,2006-02-21,Nam,25098491,2042-01-07,,D092
E002558,Nhật Phạm,1997-06-04,Nam,10269551,2025-12-23,,D030
E002559,Nhiên Phạm,2005-01-03,Nữ,40000000,2045-08-30,,D021
E002560,Xuân Dương,1999-05-19,Nam,25383404,2042-11-03,,D002
E002561,Ông Quang Vũ,1996-07-31,Nữ,26288777,2027-02-26,,D051
E002562,Hạnh Dương,1981-01-08,Nữ,25383404,2001-12-28,,D002
E002563,Lan Trần,2005-07-24,Nữ,40000000,2032-07-22,,D063
E002564,Duyên Lê,2002-07-26,Nam,25852248,2043-11-15,,D026
E002565,Anh Trung Lê,1989-06-01,Nữ,24728104,2019-07-02,,D062
E002566,Thảo Đặng,1982-07-28,Nam,26406215,2006-08-24,,D054
E002567,Vân Trần,1995-10-05,Nữ,19262519,2031-01-27,,D006
E002568,Bà Kim Vũ,1996-01-12,Nam,12462132,2040-04-16,,D038
E002569,Bà Bảo Mai,1991-09-21,Nam,24562707,2029-12-21,,D097
E002570,Anh Xuân Bùi,1998-07-11,Nam,24720632,2029-10-14,,D058
E002571,Trung Mai,2001-05-31,Nữ,32770388,2035-06-01,,D061
E002572,Quang Tấn Bùi,1978-12-18,Nữ,24545233,2025-04-27,,D100
E002573,Nhiên Quang Trần,1997-05-28,Nam,13237538,2021-03-09,,D093
E002574,Bảo Mai Nguyễn,1993-10-12,Nữ,28387010,2019-01-23,,D025
E002575,Nhật Hải Lê,1988-11-05,Nữ,14207841,2008-10-03,,D083
E002576,Vân Hoàng,1990-04-26,Nam,29776813,2038-04-19,,D043
E002577,Kim Bùi,1979-01-24,Nam,23060627,2004-09-19,,D074
E002578,Anh Bùi,1992-11-22,Nữ,38188908,2034-06-06,,D011
E002579,Quý cô Hà Hoàng,1997-05-22,Nữ,24545233,2033-03-09,,D100
E002580,Hải Tấn Nguyễn,1999-10-20,Nam,32983171,2018-04-29,,D019
E002581,Nhật Trần,1979-01-10,Nam,21797736,2020-02-11,2024-09-29,D060
E002582,Quý cô Ngọc Phạm,1990-11-15,Nam,31307318,2034-07-23,,D009
E002583,Phúc Đức Bùi,1994-10-15,Nữ,29469380,2022-03-21,,D103
E002584,Hương Hoàng,2002-07-09,Nam,40000000,2050-02-08,2051-07-04,D084
E002585,Bác Trọng Nguyễn,2003-07-19,Nam,19300443,2035-01-10,,D052
E002586,Kim Văn Trần,1994-12-26,Nam,37423987,2040-06-22,,D018
E002587,Bà Ánh Mai,1996-11-24,Nam,11416012,2033-09-18,,D041
E002588,Hạnh Mai,1989-09-08,Nam,37851000,2035-07-06,,D068
E002589,Phương Bảo Hoàng,1991-07-20,Nam,19497965,2010-07-08,,D048
E002590,Nhật Tấn Lê,1989-02-02,Nữ,20621383,2018-06-17,,D081
E002591,Cô An Đặng,1989-04-02,Nữ,26064367,2012-12-17,,D040
E002592,Hạnh Trần,1982-10-23,Nữ,40000000,2007-10-08,,D021
E002593,Dũng Phạm,1994-10-21,Nam,18533053,2025-08-16,,D104
E002594,Chị Bảo Mai,1985-10-11,Nữ,19300443,2030-12-08,,D052
E002595,Thảo Phạm,1983-06-19,Nam,37851000,2009-08-31,,D068
E002596,Hương Dương,2001-07-20,Nữ,24631859,2045-05-10,,D008
E002597,Thảo Hoàng,1993-09-18,Nữ,24728104,2017-07-25,2039-12-26,D062
E002598,Minh Đức Mai,1989-02-01,Nữ,16935077,2038-09-25,,D045
E002599,Hưng Hữu Dương,1991-12-25,Nữ,31307318,2029-03-02,,D009
E002600,Tú Hoàng Phạm,2002-09-12,Nữ,23060627,2046-12-16,,D074
E002601,Anh Quang Trần,1995-07-26,Nam,24720632,2034-09-27,,D058
E002602,Bảo Bảo Vũ,1979-02-15,Nữ,16128169,2011-12-11,,D044
E002603,Hưng Nguyễn,2006-04-25,Nữ,38590951,2048-06-04,,D023
E002604,Kim Thế Phạm,1992-12-13,Nam,25681902,2029-10-04,,D039
E002605,Hạnh Nguyễn,2001-02-02,Nữ,21797736,2036-08-20,,D060
E002606,Xuân Nguyễn,2001-08-28,Nam,40000000,2041-08-26,,D028
E002607,Bà Thành Nguyễn,1997-04-05,Nữ,28387010,2033-09-24,,D025
E002608,Kim Xuân Hoàng,1997-03-17,Nam,25852248,2029-04-02,,D026
E002609,Duyên Hoàng,1995-12-08,Nữ,17325449,2038-05-03,,D101
E002610,Hạnh Lê,1996-12-10,Nữ,40000000,2037-01-11,,D098
E002611,Hạnh Đức Đặng,1987-07-18,Nữ,24631859,2008-05-23,,D008
E002612,Chị Hải Bùi,1998-09-17,Nam,13237538,2022-12-29,,D093
E002613,Lâm Trần,1993-02-24,Nam,36093326,2019-05-11,,D037
E002614,Nam Mai Bảo Mai,2004-02-24,Nam,25681902,2045-11-09,,D039
E002615,Dương Phạm,1992-02-02,Nữ,24571598,2021-07-18,,D087
E002616,Mai Hoàng,1983-06-29,Nam,10879417,2032-05-12,,D078
E002617,Xuân Bùi,1981-08-14,Nữ,24562707,2010-12-23,,D097
E002618,Hạnh Hải Trần,1979-09-28,Nam,24571598,2028-04-24,,D087
E002619,Vân Dương,1988-07-09,Nữ,19262519,2015-11-05,,D006
E002620,An Vũ,1998-07-27,Nam,25312896,2027-04-04,,D032
E002621,Nhật Đức Mai,1980-02-03,Nam,10563918,2011-10-02,,D012
E002622,Bác Quang Bùi,2005-01-12,Nữ,26704750,2027-06-07,,D088
E002623,Hạnh Hải Phạm,1988-08-02,Nữ,28728286,2032-01-28,,D079
E002624,Xuân Dương,1992-02-27,Nữ,26704750,2039-11-21,,D088
E002625,Chị Linh Đặng,1986-04-05,Nữ,28387010,2005-11-10,,D025
E002626,Tùng Trần,1980-11-22,Nam,31183332,2030-09-02,,D075
E002627,Chị Dương Vũ,1994-12-02,Nữ,11416012,2027-05-12,2051-07-24,D041
E002628,Ngọc Lê,1985-07-26,Nữ,38188908,2006-08-22,,D011
E002629,Chị Nhật Đặng,1984-01-09,Nữ,24720632,2003-12-22,,D058
E002630,Thành Đặng,1994-05-25,Nữ,10269551,2040-01-04,,D030
E002631,Bác Hoàng Dương,1979-07-23,Nam,29776813,2005-05-27,,D043
E002632,Khoa Mai Mai,1993-03-29,Nữ,17164876,2014-10-28,,D076
E002633,Nhật Đặng,2006-05-23,Nam,25432136,2053-08-25,,D004
E002634,Tùng Phú Hoàng,1999-10-05,Nữ,13237538,2038-06-08,,D093
E002635,Bà Nhật Nguyễn,1994-01-20,Nữ,40000000,2028-03-08,,D014
E002636,Bảo Mai Bảo Hoàng,1991-01-15,Nam,40000000,2029-04-30,,D070
E002637,Vân Phạm,2001-02-10,Nữ,31183332,2025-04-25,,D075
E002638,Hạnh Đặng,1995-02-02,Nam,19497965,2018-03-12,,D048
E002639,Chị Chi Bùi,1998-07-16,Nam,14552387,2020-01-28,,D059
E002640,Anh Khoa Vũ,2002-11-12,Nam,16128169,2023-08-12,,D044
E002641,Chị Thành Hoàng,1997-04-20,Nữ,12420804,2034-01-29,,D005
E002642,Hải Dương,2005-01-07,Nữ,26406215,2046-09-16,,D054
E002643,Hà Hữu Phạm,1982-03-28,Nam,19300443,2008-08-27,,D052
E002644,Yến Lê,1991-08-22,Nam,12462132,2031-10-10,,D038
E002645,Hoàng Quang Bùi,1981-09-08,Nữ,17325449,2003-02-08,,D101
E002646,Anh Trọng Bùi,1989-06-19,Nam,32559595,2035-02-07,,D016
E002647,Minh Phạm,1985-04-23,Nam,34587418,2011-11-12,,D010
E002648,Quang Hoàng,2002-01-20,Nam,37888666,2022-03-22,2038-07-03,D095
E002649,Phương Mai Hoàng,1982-03-12,Nữ,19497965,2001-03-19,,D048
E002650,Bà Lan Vũ,1990-10-23,Nữ,28080468,2009-11-13,,D069
E002651,Hải Văn Mai,1988-10-22,Nữ,28728286,2009-03-09,2034-02-12,D079
E002652,Chị Ngọc Bùi,1997-05-21,Nữ,26406215,2033-09-14,,D054
E002653,Anh Đức Phạm,2003-10-08,Nữ,26704750,2053-09-15,,D088
E002654,An Đức Đặng,1992-04-10,Nữ,30842831,2015-02-04,,D033
E002655,Khoa Đức Bùi,2000-12-17,Nữ,24562707,2020-09-02,,D097
E002656,Thảo Nguyễn,1994-08-05,Nam,40000000,2029-10-20,,D021
E002657,Quý ông Khoa Nguyễn,1991-01-23,Nam,37851000,2037-12-26,,D068
E002658,Chị Ngọc Vũ,1994-07-20,Nữ,40000000,2043-10-13,2066-07-08,D049
E002659,An Vũ,1985-01-08,Nam,27723417,2033-01-14,,D001
E002660,Chị Vi Phạm,1991-10-28,Nam,17187826,2031-11-04,,D029
E002661,Quý cô Linh Lê,2003-03-02,Nam,31307318,2026-06-11,,D009
E002662,Nhật Dương,1992-07-24,Nam,19262519,2036-09-22,,D006
E002663,Nhật Hoàng Nguyễn,1981-06-08,Nam,14552387,2014-10-06,2030-03-12,D059
E002664,Anh Minh Đặng,1998-12-06,Nữ,26704750,2044-02-04,,D088
E002665,Lâm Mai,1979-06-13,Nữ,14268244,2017-01-15,2035-09-21,D089
E002666,Hạnh Lê,1990-06-11,Nam,24720632,2012-05-21,2025-05-30,D058
E002667,Kim Xuân Đặng,1994-11-11,Nữ,12462132,2035-09-13,2051-09-26,D038
E002668,Trung Trần,1989-10-27,Nữ,40000000,2038-02-25,,D056
E002669,Hưng Mai,1989-08-12,Nam,29469380,2009-07-27,2022-02-18,D103
E002670,Nam Trần,1980-05-01,Nam,35648224,1999-05-06,,D090
E002671,Quý cô Hương Nguyễn,2006-10-25,Nữ,25432136,2042-05-04,2044-05-08,D004
E002672,Duyên Hoàng,1983-11-20,Nữ,40000000,2024-09-11,2028-10-02,D042
E002673,Huy Phạm,1994-12-31,Nữ,25432136,2019-10-03,,D004
E002674,Cô Nhật Dương,2003-09-03,Nam,10752667,2027-09-17,,D024
E002675,Huy Phạm,1985-01-11,Nam,24571598,2012-11-18,2031-05-29,D087
E002676,Tùng Đặng,1993-10-15,Nữ,40000000,2021-10-28,,D007
E002677,Khoa Hữu Hoàng,1988-07-24,Nữ,25098491,2013-06-14,,D092
E002678,Quang Đức Hoàng,1999-03-16,Nữ,25852248,2031-06-21,,D026
E002679,Bà Phương Đặng,2005-03-31,Nữ,25098491,2053-09-05,2070-04-05,D092
E002680,Vân Đặng,1990-04-01,Nữ,37082399,2017-04-03,2035-08-10,D099
E002681,Bác Minh Vũ,1988-09-11,Nam,29469380,2026-01-29,2031-12-16,D103
E002682,Ông Huy Nguyễn,1992-05-16,Nữ,20621383,2032-10-03,,D081
E002683,Quý ông Bảo Mai,1994-12-27,Nữ,32770388,2023-01-16,,D061
E002684,Quang Bảo Lê,1998-02-05,Nam,24720632,2019-02-10,,D058
E002685,Quý ông Huy Nguyễn,2005-03-15,Nữ,11416012,2025-03-30,2049-06-10,D041
E002686,Anh Tùng Vũ,1988-11-12,Nữ,37423987,2031-10-24,2035-10-07,D018
E002687,Bà Thảo Bùi,1998-06-16,Nam,40000000,2027-05-08,,D021
E002688,Quý cô Vi Vũ,1984-09-18,Nam,40000000,2021-06-13,,D042
E002689,Anh Anh Trần,2005-09-26,Nữ,24562707,2034-04-16,,D097
E002690,Bảo Hoàng,1989-03-06,Nam,11416012,2012-09-25,,D041
E002691,Nam Trí Dương,1987-07-22,Nữ,31520750,2012-04-16,,D102
E002692,Quý cô Bảo Hoàng,2003-11-10,Nam,37843241,2022-09-15,,D094
E002693,Tú Thị Phạm,2006-08-15,Nữ,19262519,2042-02-10,,D006
E002694,Quý cô Lan Mai,1999-01-05,Nữ,40000000,2026-05-31,2031-01-04,D098
E002695,Quang Hữu Dương,1999-05-05,Nam,25312896,2026-08-26,,D032
E002696,Nhật Trần,2001-08-15,Nữ,25681902,2032-01-05,2039-01-10,D039
E002697,Cô Lâm Đặng,1995-02-06,Nữ,12420804,2039-02-11,,D005
E002698,Anh Minh Mai,2001-11-07,Nam,26064367,2039-02-07,,D040
E002699,Chị Linh Đặng,1992-08-08,Nữ,17164876,2025-10-29,,D076
E002700,Bảo Vũ,1993-12-05,Nam,40000000,2023-12-26,,D063
E002701,Chị Nhật Mai,1995-07-09,Nữ,38590951,2041-12-13,,D023
E002702,Khoa Tấn Trần,1990-01-29,Nam,40000000,2015-12-01,2036-10-25,D028
E002703,Nhật Vũ,2005-01-23,Nam,30987661,2027-10-21,,D066
E002704,Thành Phạm,1984-01-11,Nữ,24728104,2032-11-25,,D062
E002705,Bác Vũ Mai,1986-07-03,Nữ,17187826,2009-06-14,2019-12-26,D029
E002706,Hạnh Nguyễn,1981-05-19,Nam,26598909,2023-07-04,,D034
E002707,Yến Đặng,1998-10-03,Nữ,30842831,2043-10-31,,D033
E002708,Lâm Nguyễn,1996-02-10,Nam,24571598,2019-03-25,,D087
E002709,Phương Phú Lê,1982-08-16,Nữ,40000000,2002-06-14,2020-07-01,D042
E002710,Ngọc Bùi,1996-11-13,Nữ,25432136,2017-10-05,,D004
E002711,Thành Đức Mai,1990-02-15,Nữ,26704750,2038-04-28,,D088
E002712,Vũ Lê,1993-03-05,Nam,27488130,2014-07-10,,D031
E002713,Hà Nguyễn,1996-02-20,Nam,38780953,2014-02-28,,D096
E002714,Quý cô Nhật Hoàng,1990-10-08,Nữ,40000000,2038-08-12,,D028
E002715,Tú Hữu Bùi,2005-06-27,Nữ,17325449,2028-05-31,,D101
E002716,Bà An Trần,2006-05-19,Nam,13237538,2038-03-21,,D093
E002717,Bác Tú Nguyễn,1986-06-03,Nữ,15210143,2006-05-22,,D047
E002718,Huy Lê,1997-05-20,Nam,37888666,2040-04-30,,D095
E002719,Cô Xuân Dương,1985-01-08,Nam,23060627,2019-01-31,,D074
E002720,Khoa Hải Đặng,1997-07-22,Nam,19300443,2037-08-23,,D052
E002721,Ông Hưng Đặng,2004-03-31,Nam,40000000,2037-09-08,,D084
E002722,Tú Quang Bùi,1998-12-03,Nữ,25681902,2035-12-10,,D039
E002723,Kim Hữu Nguyễn,1988-03-09,Nữ,26910628,2006-08-11,2032-02-04,D085
E002724,Khoa Phạm,1992-06-25,Nữ,29469380,2040-10-07,,D103
E002725,An Mai Vũ,2005-06-14,Nam,35346307,2052-03-30,2063-08-14,D017
E002726,Khoa Mai Hoàng,1979-10-03,Nam,32983171,2017-09-15,,D019
E002727,Lâm Hữu Hoàng,2005-08-03,Nữ,37851000,2053-06-07,,D068
E002728,Chị Thảo Vũ,1992-10-24,Nam,33351309,2018-08-17,,D046
E002729,Duyên Phạm,1981-03-14,Nam,30842831,2025-03-18,,D033
E002730,Hải Trí Hoàng,1999-02-19,Nam,26910628,2031-11-30,,D085
E002731,Thảo Dương,1995-08-22,Nam,27488130,2037-07-05,,D031
E002732,Hoàng Hữu Nguyễn,2000-05-28,Nữ,20950077,2031-07-19,,D022
E002733,Vi Đặng,1992-12-14,Nữ,28728286,2034-09-12,,D079
E002734,Cô Phương Dương,1997-08-02,Nữ,30842831,2045-05-05,,D033
E002735,Vũ Hải Vũ,2004-02-02,Nữ,32770388,2050-05-15,2056-08-24,D061
E002736,Cô Nhật Dương,1995-12-20,Nữ,40000000,2041-06-22,,D098
E002737,Lâm Nguyễn,1999-06-23,Nam,40000000,2042-04-02,2061-05-07,D105
E002738,Anh Hoàng,2004-05-22,Nữ,17187826,2025-01-27,,D029
E002739,Quang Dương,2004-07-16,Nữ,38590951,2039-03-19,,D023
E002740,Nam Hữu Lê,1987-03-20,Nữ,20267754,2005-05-09,,D013
E002741,Vân Dương,1981-11-11,Nữ,24562707,2020-09-06,,D097
E002742,Cô Dương Lê,1996-04-07,Nữ,31520750,2042-09-13,,D102
E002743,Duyên Đặng,1987-02-23,Nữ,36610231,2016-11-14,2038-08-08,D055
E002744,Ông Quang Dương,2006-10-28,Nam,12462132,2055-11-21,,D038
E002745,Hạnh Thế Đặng,1993-09-08,Nữ,35346307,2015-08-17,,D017
E002746,Quý ông Hưng Phạm,1986-01-07,Nam,12462132,2031-09-26,,D038
E002747,Chị Khoa Mai,1989-05-18,Nữ,19422604,2025-05-31,,D064
E002748,Nhiên Đặng,1983-11-12,Nam,20950077,2033-02-03,,D022
E002749,Cô Mai Nguyễn,1992-05-08,Nữ,18533053,2035-04-20,2053-09-12,D104
E002750,Kim Trần,1981-12-06,Nam,19262519,2025-11-01,,D006
E002751,Quý cô Hải Hoàng,1998-04-23,Nam,40000000,2045-05-08,,D007
E002752,Tú Nguyễn,1979-04-05,Nam,25098491,2024-06-03,,D092
E002753,Vân Hoàng,2003-10-18,Nữ,20621383,2027-10-25,2031-02-12,D081
E002754,Hương Đặng,1992-02-07,Nam,27970033,2036-06-26,,D072
E002755,Bà Hạnh Đặng,1993-11-26,Nữ,34314346,2030-07-19,,D053
E002756,Chị Thành Đặng,1993-11-29,Nữ,16211196,2018-08-18,2045-03-14,D015
E002757,Hà Quang Hoàng,1998-01-30,Nam,40000000,2044-09-20,,D070
E002758,Quý cô Chi Lê,2000-11-30,Nam,18533053,2049-11-10,,D104
E002759,Phương Tấn Lê,1995-03-06,Nữ,28080468,2019-12-03,,D069
E002760,Bác Thành Phạm,1980-11-20,Nam,27723417,2000-01-23,,D001
E002761,Bà Thành Nguyễn,1979-06-22,Nam,40000000,2020-09-30,,D042
E002762,Dũng Dương,1981-08-16,Nữ,25383404,2020-01-27,,D002
E002763,Nhật Thế Lê,1982-12-22,Nữ,25852248,2018-05-08,,D026
E002764,Phương Bảo Hoàng,1998-06-03,Nữ,24720632,2021-11-08,,D058
E002765,Ông Nhiên Phạm,2001-02-21,Nữ,37888666,2023-01-20,,D095
E002766,Bà Linh Hoàng,1999-03-22,Nam,40000000,2032-07-18,,D063
E002767,Lâm Phú Lê,1987-06-14,Nữ,17325449,2019-12-16,,D101
E002768,Vân Mai,1992-04-12,Nam,40000000,2022-07-24,,D084
E002769,Bà Nhật Bùi,2000-04-12,Nam,20950077,2035-04-02,,D022
E002770,Ông Hoàng Vũ,2004-01-22,Nữ,27723417,2039-07-02,,D001
E002771,Hồng Phạm,1986-03-30,Nam,31817866,2013-11-05,,D003
E002772,Quý cô Khoa Lê,1986-06-09,Nam,16522869,2020-01-24,,D036
E002773,Châu Nguyễn,2001-10-12,Nam,10752667,2037-03-25,,D024
E002774,Dương Nguyễn,1996-03-06,Nam,40000000,2022-06-24,,D091
E002775,Xuân Nguyễn,1980-08-26,Nữ,27247584,2030-02-22,,D080
E002776,Bà Nhật Lê,2002-02-21,Nữ,10269551,2020-03-05,,D030
E002777,Hương Đặng,2002-05-21,Nam,40000000,2046-11-12,,D049
E002778,Bác Dũng Nguyễn,1994-02-25,Nam,24728104,2018-12-20,2037-05-24,D062
E002779,Dương Đặng,2003-03-18,Nam,20267754,2036-03-12,,D013
E002780,Nam Hoàng,2002-11-25,Nữ,25383404,2046-10-17,,D002
E002781,Cô Hồng Bùi,1991-08-26,Nữ,37423987,2035-01-06,,D018
E002782,Nhiên Trần,1987-06-15,Nam,30125312,2027-12-13,,D082
E002783,Khoa Bùi,2002-05-20,Nữ,34969054,2022-03-01,,D050
E002784,Bà Hồng Phạm,1993-10-04,Nam,14552387,2019-10-12,,D059
E002785,Chị Phương Vũ,2003-11-30,Nữ,40000000,2038-09-17,,D063
E002786,Khoa Phú Vũ,1988-01-16,Nam,25681902,2033-06-20,,D039
E002787,Khoa Tấn Mai,1988-10-10,Nữ,31307318,2034-10-30,,D009
E002788,Quý ông Anh Phạm,1993-12-12,Nữ,40000000,2024-08-08,2047-04-27,D063
E002789,Ông Dũng Vũ,2005-07-31,Nam,12462132,2044-10-27,,D038
E002790,Lâm Lê,1985-09-12,Nam,31817866,2030-08-24,,D003
E002791,Tùng Mai,2004-09-26,Nữ,32983171,2052-02-21,,D019
E002792,Quý ông Huy Dương,1982-10-08,Nam,14207841,2029-01-08,,D083
E002793,Bà Nhật Phạm,1994-10-04,Nam,27247584,2039-04-05,,D080
E002794,Vũ Tấn Hoàng,2001-12-26,Nam,37082399,2035-06-30,,D099
E002795,Cô Mai Phạm,1995-09-14,Nữ,40000000,2037-08-25,,D014
E002796,Bà Duyên Phạm,2004-08-15,Nam,29776813,2054-02-04,,D043
E002797,Ông Phúc Mai,2006-05-27,Nam,31307318,2038-04-29,,D009
E002798,Ông Vũ Dương,1988-05-04,Nữ,37843241,2019-11-27,,D094
E002799,Hồng Nguyễn,2005-09-19,Nữ,37082399,2042-02-22,,D099
E002800,Quý cô Kim Bùi,2003-12-09,Nam,10269551,2053-06-17,,D030
E002801,Thảo Dương,1981-08-18,Nam,12420804,2002-03-14,,D005
E002802,Phúc Vũ,1987-01-16,Nữ,33628164,2010-10-01,,D073
E002803,Linh Mai,1993-04-07,Nữ,28387010,2036-09-04,,D025
E002804,Ông Quang Đặng,1991-10-13,Nam,35648224,2022-07-27,,D090
E002805,Chi Lê,1989-12-25,Nữ,26064367,2037-06-03,,D040
E002806,Bảo Mai Hoàng,1999-02-06,Nam,21560943,2027-12-31,,D086
E002807,Hà Văn Dương,1994-12-13,Nữ,21560943,2020-12-17,,D086
E002808,Bà Hạnh Nguyễn,1981-04-20,Nam,40000000,2009-03-16,2030-06-16,D070
